These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   07  22  18    30    25.96
SMO 2015   07  22  18    35    25.27
SMO 2015   07  22  18    40    25.05
SMO 2015   07  22  18    45    25.23
SMO 2015   07  22  18    50    26.03
SMO 2015   07  22  18    55    26.27
SMO 2015   07  22  19    00    25.26
SMO 2015   07  22  19    05    24.85
SMO 2015   07  22  19    10    25.78
SMO 2015   07  22  19    15    25.52
SMO 2015   07  22  19    20    26.50
SMO 2015   07  22  19    25    26.46
SMO 2015   07  22  19    30    26.79
SMO 2015   07  22  19    35    26.10
SMO 2015   07  22  19    40    26.68
SMO 2015   07  22  19    45    26.43
SMO 2015   07  22  19    50    26.28
SMO 2015   07  22  19    55    25.95
SMO 2015   07  22  20    00    26.21
SMO 2015   07  22  20    05    26.23
SMO 2015   07  22  20    10    26.64
SMO 2015   07  22  20    15    26.19
SMO 2015   07  22  20    20    26.61
SMO 2015   07  22  20    25    25.77
SMO 2015   07  22  20    30    25.55
SMO 2015   07  22  20    35    25.71
SMO 2015   07  22  20    40    26.52
SMO 2015   07  22  20    45    25.78
SMO 2015   07  22  20    50    26.19
SMO 2015   07  22  20    55    26.48
SMO 2015   07  22  21    00    25.64
SMO 2015   07  22  21    05    26.12
SMO 2015   07  22  21    10    25.82
SMO 2015   07  22  21    15    26.22
SMO 2015   07  22  21    20    25.98
SMO 2015   07  22  21    25    25.98
SMO 2015   07  22  21    30    25.64
SMO 2015   07  22  21    35    25.47
SMO 2015   07  22  21    40    25.89
SMO 2015   07  22  21    45    25.69
SMO 2015   07  22  21    50    26.34
SMO 2015   07  22  21    55    25.01
SMO 2015   07  22  22    00    25.51
SMO 2015   07  22  22    05    25.32
SMO 2015   07  22  22    10    25.35
SMO 2015   07  22  22    15    25.23
SMO 2015   07  22  22    20    25.42
SMO 2015   07  22  22    25    24.57
SMO 2015   07  22  22    30    24.92
SMO 2015   07  22  22    35    25.24
SMO 2015   07  22  22    40    24.74
SMO 2015   07  22  22    45    24.60
SMO 2015   07  22  22    50    25.08
SMO 2015   07  22  22    55    24.38
SMO 2015   07  22  23    00    25.20
SMO 2015   07  22  23    05    25.00
SMO 2015   07  22  23    10    25.01
SMO 2015   07  22  23    15    25.03
SMO 2015   07  22  23    20    24.95
SMO 2015   07  22  23    25    24.38
SMO 2015   07  22  23    30    23.76
SMO 2015   07  22  23    35    24.46
SMO 2015   07  22  23    40    24.40
SMO 2015   07  22  23    45    24.86
SMO 2015   07  22  23    50    24.95
SMO 2015   07  22  23    55    24.35
SMO 2015   07  23  00    00    24.44
SMO 2015   07  23  00    05    24.00
SMO 2015   07  23  00    10    25.35
SMO 2015   07  23  00    15    24.53
SMO 2015   07  23  00    20    24.70
SMO 2015   07  23  00    25    24.69
SMO 2015   07  23  00    30    24.09
SMO 2015   07  23  00    35    25.02
SMO 2015   07  23  00    40    24.76
SMO 2015   07  23  00    45    24.61
SMO 2015   07  23  00    50    24.20
SMO 2015   07  23  00    55    24.16
SMO 2015   07  23  01    00    24.48
SMO 2015   07  23  01    05    24.88
SMO 2015   07  23  01    10    24.07
SMO 2015   07  23  01    15    24.29
SMO 2015   07  23  01    20    24.13
SMO 2015   07  23  01    25    23.78
SMO 2015   07  23  01    30    24.03
SMO 2015   07  23  01    35    24.13
SMO 2015   07  23  01    40    24.12
SMO 2015   07  23  01    45    24.13
SMO 2015   07  23  01    50    24.09
SMO 2015   07  23  01    55    23.82
SMO 2015   07  23  02    00    23.34
SMO 2015   07  23  02    05    23.15
SMO 2015   07  23  02    10    23.54
SMO 2015   07  23  02    15    23.14
SMO 2015   07  23  02    20    23.56
SMO 2015   07  23  02    25    23.56
SMO 2015   07  23  02    30    23.11
SMO 2015   07  23  02    35    23.88
SMO 2015   07  23  02    40    23.70
SMO 2015   07  23  02    45    23.73
SMO 2015   07  23  02    50    23.24
SMO 2015   07  23  02    55    22.76
SMO 2015   07  23  03    00    23.18
SMO 2015   07  23  03    05    23.81
SMO 2015   07  23  03    10    23.63
SMO 2015   07  23  03    15    23.37
SMO 2015   07  23  03    20    23.23
SMO 2015   07  23  03    25    23.70
SMO 2015   07  23  03    30    23.52
SMO 2015   07  23  03    35    24.05
SMO 2015   07  23  03    40    23.98
SMO 2015   07  23  03    45    24.16
SMO 2015   07  23  03    50    23.77
SMO 2015   07  23  03    55    24.30
SMO 2015   07  23  04    00    23.47
SMO 2015   07  23  04    05    25.05
SMO 2015   07  23  04    10    24.01
SMO 2015   07  23  04    15    23.51
SMO 2015   07  23  04    20    24.12
SMO 2015   07  23  04    25    23.94
SMO 2015   07  23  04    30    23.11
SMO 2015   07  23  04    35    23.76
SMO 2015   07  23  04    40    23.46
SMO 2015   07  23  04    45    23.76
SMO 2015   07  23  04    50    23.41
SMO 2015   07  23  04    55    23.99
SMO 2015   07  23  05    00    23.90
SMO 2015   07  23  05    05    24.87
SMO 2015   07  23  05    10    24.25
SMO 2015   07  23  05    15    23.32
SMO 2015   07  23  05    20    23.32
SMO 2015   07  23  05    25    23.55
SMO 2015   07  23  05    30    22.86
SMO 2015   07  23  05    35    23.86
SMO 2015   07  23  05    40    23.84
SMO 2015   07  23  05    45    24.47
SMO 2015   07  23  05    50    24.24
SMO 2015   07  23  05    55    24.33
SMO 2015   07  23  06    00    23.99
SMO 2015   07  23  06    05    23.72
SMO 2015   07  23  06    10    24.22
SMO 2015   07  23  06    15    23.92
SMO 2015   07  23  06    20    24.43
SMO 2015   07  23  06    25    23.96
SMO 2015   07  23  06    30    23.97
SMO 2015   07  23  06    35    24.33
SMO 2015   07  23  06    40    24.93
SMO 2015   07  23  06    45    24.66
SMO 2015   07  23  06    50    25.62
SMO 2015   07  23  06    55    24.80
SMO 2015   07  23  07    00    24.45
SMO 2015   07  23  07    05    24.27
SMO 2015   07  23  07    10    24.85
SMO 2015   07  23  07    15    24.29
SMO 2015   07  23  07    20    24.57
SMO 2015   07  23  07    25    24.89
SMO 2015   07  23  07    30    24.35
SMO 2015   07  23  07    35    25.39
SMO 2015   07  23  07    40    24.60
SMO 2015   07  23  07    45    24.66
SMO 2015   07  23  07    50    24.76
SMO 2015   07  23  07    55    23.91
SMO 2015   07  23  08    00    24.84
SMO 2015   07  23  08    05    24.89
SMO 2015   07  23  08    10    25.18
SMO 2015   07  23  08    15    25.41
SMO 2015   07  23  08    20    25.37
SMO 2015   07  23  08    25    24.88
SMO 2015   07  23  08    30    24.94
SMO 2015   07  23  08    35    25.44
SMO 2015   07  23  08    40    25.61
SMO 2015   07  23  08    45    25.51
SMO 2015   07  23  08    50    26.04
SMO 2015   07  23  08    55    25.30
SMO 2015   07  23  09    00    25.84
SMO 2015   07  23  09    05    25.40
SMO 2015   07  23  09    10    25.67
SMO 2015   07  23  09    15    25.74
SMO 2015   07  23  09    20    25.87
SMO 2015   07  23  09    25    25.62
SMO 2015   07  23  09    30    25.70
SMO 2015   07  23  09    35    26.49
SMO 2015   07  23  09    40    25.88
SMO 2015   07  23  09    45    26.09
SMO 2015   07  23  09    50    26.25
SMO 2015   07  23  09    55    26.13
SMO 2015   07  23  10    00    26.61
SMO 2015   07  23  10    05    25.86
SMO 2015   07  23  10    10    26.01
SMO 2015   07  23  10    15    26.32
SMO 2015   07  23  10    20    25.46
SMO 2015   07  23  10    25    26.38
SMO 2015   07  23  10    30    25.91
SMO 2015   07  23  10    35    25.35
SMO 2015   07  23  10    40    25.51
SMO 2015   07  23  10    45    24.90
SMO 2015   07  23  10    50    25.90
SMO 2015   07  23  10    55    25.36
SMO 2015   07  23  11    00    25.77
SMO 2015   07  23  11    05    25.76
SMO 2015   07  23  11    10    26.09
SMO 2015   07  23  11    15    26.07
SMO 2015   07  23  11    20    25.11
SMO 2015   07  23  11    25    25.60
SMO 2015   07  23  11    30    25.29
SMO 2015   07  23  11    35    25.35
SMO 2015   07  23  11    40    25.65
SMO 2015   07  23  11    45    25.74
SMO 2015   07  23  11    50    25.34
SMO 2015   07  23  11    55    25.71
SMO 2015   07  23  12    00    25.69
SMO 2015   07  23  12    05    26.24
SMO 2015   07  23  12    10    26.23
SMO 2015   07  23  12    15    26.20
SMO 2015   07  23  12    20    26.48
SMO 2015   07  23  12    25    25.14
SMO 2015   07  23  12    30    25.89
SMO 2015   07  23  12    35    26.11
SMO 2015   07  23  12    40    26.03
SMO 2015   07  23  12    45    25.70
SMO 2015   07  23  12    50    25.22
SMO 2015   07  23  12    55    26.48
SMO 2015   07  23  13    00    27.11
SMO 2015   07  23  13    05    25.94
SMO 2015   07  23  13    10    26.26
SMO 2015   07  23  13    15    25.94
SMO 2015   07  23  13    20    26.30
SMO 2015   07  23  13    25    26.31
SMO 2015   07  23  13    30    26.76
SMO 2015   07  23  13    35    26.33
SMO 2015   07  23  13    40    27.24
SMO 2015   07  23  13    45    27.72
SMO 2015   07  23  13    50    26.69
SMO 2015   07  23  13    55    26.53
SMO 2015   07  23  14    00    26.47
SMO 2015   07  23  14    05    26.93
SMO 2015   07  23  14    10    26.67
SMO 2015   07  23  14    15    26.38
SMO 2015   07  23  14    20    26.40
SMO 2015   07  23  14    25    27.13
SMO 2015   07  23  14    30    26.22
SMO 2015   07  23  14    35    27.02
SMO 2015   07  23  14    40    26.15
SMO 2015   07  23  14    45    27.04
SMO 2015   07  23  14    50    25.88
SMO 2015   07  23  14    55    27.11
SMO 2015   07  23  15    00    26.80
SMO 2015   07  23  15    05    26.78
SMO 2015   07  23  15    10    27.22
SMO 2015   07  23  15    15    27.37
SMO 2015   07  23  15    20    27.10
SMO 2015   07  23  15    25    26.82
SMO 2015   07  23  15    30    27.87
SMO 2015   07  23  15    35    27.18
SMO 2015   07  23  15    40    27.67
SMO 2015   07  23  15    45    27.78
SMO 2015   07  23  15    50    27.45
SMO 2015   07  23  15    55    27.28
SMO 2015   07  23  16    00    27.37
SMO 2015   07  23  16    05    27.85
SMO 2015   07  23  16    10    28.04
SMO 2015   07  23  16    15    28.54
SMO 2015   07  23  16    20    27.93
SMO 2015   07  23  16    25    28.65
SMO 2015   07  23  16    30    28.40
SMO 2015   07  23  16    35    28.30
SMO 2015   07  23  16    40    28.35
SMO 2015   07  23  16    45    28.81
SMO 2015   07  23  16    50    29.18
SMO 2015   07  23  16    55    28.53
SMO 2015   07  23  17    00    28.65
SMO 2015   07  23  17    05    28.70
SMO 2015   07  23  17    10    28.57
SMO 2015   07  23  17    15    28.40
SMO 2015   07  23  17    20    29.03
SMO 2015   07  23  17    25    28.28
SMO 2015   07  23  17    30    28.41
SMO 2015   07  23  17    35    28.56
SMO 2015   07  23  17    45    28.96
SMO 2015   07  23  17    50    28.66
SMO 2015   07  23  17    55    28.72
SMO 2015   07  23  18    00    28.49
SMO 2015   07  23  18    05    29.29
SMO 2015   07  23  18    10    28.72
SMO 2015   07  23  18    15    28.35
SMO 2015   07  23  18    20    29.59
SMO 2015   07  23  18    25    29.12
SMO 2015   07  23  18    30    29.41
SMO 2015   07  23  18    35    29.12
SMO 2015   07  23  18    40    29.62
SMO 2015   07  23  18    45    29.51
SMO 2015   07  23  18    50    28.76
SMO 2015   07  23  18    55    29.37
SMO 2015   07  23  19    00    29.50
SMO 2015   07  23  19    05    29.16
SMO 2015   07  23  19    10    29.04
SMO 2015   07  23  19    15    28.37
SMO 2015   07  23  19    20    29.39
SMO 2015   07  23  19    25    30.18
SMO 2015   07  23  19    30    29.77
SMO 2015   07  23  19    35    29.70
SMO 2015   07  23  19    40    28.95
SMO 2015   07  23  19    45    29.37
SMO 2015   07  23  19    50    29.72
SMO 2015   07  23  19    55    29.35
SMO 2015   07  23  20    00    29.23
SMO 2015   07  23  20    05    29.79
SMO 2015   07  23  20    10    28.58
SMO 2015   07  23  20    15    28.93
SMO 2015   07  23  20    20    29.58
SMO 2015   07  23  20    25    29.20
SMO 2015   07  23  20    30    29.74
SMO 2015   07  23  20    35    29.39
SMO 2015   07  23  20    40    28.96
SMO 2015   07  23  20    45    28.99
SMO 2015   07  23  20    50    28.99
SMO 2015   07  23  20    55    29.19
SMO 2015   07  23  21    05    30.29
SMO 2015   07  23  21    10    29.40
SMO 2015   07  23  21    15    29.18
SMO 2015   07  23  21    20    29.32
SMO 2015   07  23  21    25    29.62
SMO 2015   07  23  21    30    29.58
SMO 2015   07  23  21    35    28.92
SMO 2015   07  23  21    40    29.97
SMO 2015   07  23  21    45    28.93
SMO 2015   07  23  21    50    29.90
SMO 2015   07  23  21    55    29.20
SMO 2015   07  23  22    00    29.04
SMO 2015   07  23  22    05    29.24
SMO 2015   07  23  22    10    28.86
SMO 2015   07  23  22    15    29.43
SMO 2015   07  23  22    20    29.07
SMO 2015   07  23  22    25    28.84
SMO 2015   07  23  22    30    28.81
SMO 2015   07  23  22    35    29.22
SMO 2015   07  23  22    40    28.28
SMO 2015   07  23  22    45    29.07
SMO 2015   07  23  22    50    28.58
SMO 2015   07  23  22    55    28.96
SMO 2015   07  23  23    00    28.50
SMO 2015   07  23  23    05    28.18
SMO 2015   07  23  23    10    28.24
SMO 2015   07  23  23    15    27.89
SMO 2015   07  23  23    20    28.51
SMO 2015   07  23  23    25    28.25
SMO 2015   07  23  23    30    28.17
SMO 2015   07  23  23    35    28.19
SMO 2015   07  23  23    40    28.25
SMO 2015   07  23  23    45    27.75
SMO 2015   07  23  23    50    27.51
SMO 2015   07  23  23    55    28.01
SMO 2015   07  24  00    00    28.36
SMO 2015   07  24  00    05    28.22
SMO 2015   07  24  00    10    28.32
SMO 2015   07  24  00    15    27.51
SMO 2015   07  24  00    20    28.23
SMO 2015   07  24  00    25    28.36
SMO 2015   07  24  00    30    27.94
SMO 2015   07  24  00    35    28.22
SMO 2015   07  24  00    40    28.03
SMO 2015   07  24  00    45    27.91
SMO 2015   07  24  00    50    28.13
SMO 2015   07  24  00    55    27.66
SMO 2015   07  24  01    00    27.78
SMO 2015   07  24  01    05    28.31
SMO 2015   07  24  01    15    28.82
SMO 2015   07  24  01    20    28.09
SMO 2015   07  24  01    25    28.12
SMO 2015   07  24  01    30    27.81
SMO 2015   07  24  01    35    27.43
SMO 2015   07  24  01    40    27.17
SMO 2015   07  24  01    45    28.16
SMO 2015   07  24  01    50    27.48
SMO 2015   07  24  01    55    27.80
SMO 2015   07  24  02    00    28.36
SMO 2015   07  24  02    05    28.39
SMO 2015   07  24  02    10    27.84
SMO 2015   07  24  02    15    28.07
SMO 2015   07  24  02    20    28.16
SMO 2015   07  24  02    25    27.57
SMO 2015   07  24  02    30    28.47
SMO 2015   07  24  02    35    28.49
SMO 2015   07  24  02    40    28.37
SMO 2015   07  24  02    45    27.83
SMO 2015   07  24  02    50    28.32
SMO 2015   07  24  02    55    27.40
SMO 2015   07  24  03    00    27.82
SMO 2015   07  24  03    05    28.50
SMO 2015   07  24  03    10    27.59
SMO 2015   07  24  03    15    27.32
SMO 2015   07  24  03    20    27.48
SMO 2015   07  24  03    25    27.29
SMO 2015   07  24  03    30    27.83
SMO 2015   07  24  03    35    27.62
SMO 2015   07  24  03    40    27.68
SMO 2015   07  24  03    45    27.42
SMO 2015   07  24  03    50    28.18
SMO 2015   07  24  03    55    27.61
SMO 2015   07  24  04    00    27.86
SMO 2015   07  24  04    05    27.77
SMO 2015   07  24  04    10    27.87
SMO 2015   07  24  04    15    28.17
SMO 2015   07  24  04    20    27.67
SMO 2015   07  24  04    25    27.78
SMO 2015   07  24  04    30    28.32
SMO 2015   07  24  04    35    27.78
SMO 2015   07  24  04    40    29.03
SMO 2015   07  24  04    50    27.95
SMO 2015   07  24  04    55    28.75
SMO 2015   07  24  05    00    28.36
SMO 2015   07  24  05    05    28.33
SMO 2015   07  24  05    10    28.52
SMO 2015   07  24  05    15    28.79
SMO 2015   07  24  05    20    28.12
SMO 2015   07  24  05    25    28.16
SMO 2015   07  24  05    30    28.50
SMO 2015   07  24  05    35    27.86
SMO 2015   07  24  05    40    28.52
SMO 2015   07  24  05    45    28.75
SMO 2015   07  24  05    50    28.27
SMO 2015   07  24  05    55    28.13
SMO 2015   07  24  06    00    28.31
SMO 2015   07  24  06    05    28.24
SMO 2015   07  24  06    10    28.76
SMO 2015   07  24  06    15    28.73
SMO 2015   07  24  06    20    28.26
SMO 2015   07  24  06    25    28.15
SMO 2015   07  24  06    30    29.25
SMO 2015   07  24  06    35    28.65
SMO 2015   07  24  06    40    28.30
SMO 2015   07  24  06    45    28.64
SMO 2015   07  24  06    50    28.77
SMO 2015   07  24  06    55    29.18
SMO 2015   07  24  07    00    28.80
SMO 2015   07  24  07    05    29.04
SMO 2015   07  24  07    10    28.44
SMO 2015   07  24  07    15    29.30
SMO 2015   07  24  07    20    29.17
SMO 2015   07  24  07    25    28.43
SMO 2015   07  24  07    30    29.28
SMO 2015   07  24  07    35    28.65
SMO 2015   07  24  07    40    28.77
SMO 2015   07  24  07    45    29.13
SMO 2015   07  24  07    50    28.27
SMO 2015   07  24  07    55    28.09
SMO 2015   07  24  08    00    28.45
SMO 2015   07  24  08    05    27.57
SMO 2015   07  24  08    10    28.13
SMO 2015   07  24  08    15    28.87
SMO 2015   07  24  08    20    29.56
SMO 2015   07  24  08    25    29.10
SMO 2015   07  24  08    30    28.70
SMO 2015   07  24  08    35    28.54
SMO 2015   07  24  08    40    28.99
SMO 2015   07  24  08    45    29.24
SMO 2015   07  24  08    50    28.57
SMO 2015   07  24  08    55    29.09
SMO 2015   07  24  09    00    28.68
SMO 2015   07  24  09    05    27.70
SMO 2015   07  24  09    10    28.00
SMO 2015   07  24  09    15    27.89
SMO 2015   07  24  09    20    28.70
SMO 2015   07  24  09    25    28.77
SMO 2015   07  24  09    30    28.35
SMO 2015   07  24  09    35    28.57
SMO 2015   07  24  09    40    27.98
SMO 2015   07  24  09    45    28.30
SMO 2015   07  24  09    50    28.74
SMO 2015   07  24  09    55    28.73
SMO 2015   07  24  10    00    28.56
SMO 2015   07  24  10    05    28.37
SMO 2015   07  24  10    10    29.03
SMO 2015   07  24  10    15    28.99
SMO 2015   07  24  10    20    29.27
SMO 2015   07  24  10    25    29.25
SMO 2015   07  24  10    30    29.29
SMO 2015   07  24  10    35    29.12
SMO 2015   07  24  10    40    28.60
SMO 2015   07  24  10    45    29.38
SMO 2015   07  24  10    50    27.69
SMO 2015   07  24  10    55    28.95
SMO 2015   07  24  11    00    29.47
SMO 2015   07  24  11    05    28.50
SMO 2015   07  24  11    10    29.23
SMO 2015   07  24  11    15    29.45
SMO 2015   07  24  11    20    29.13
SMO 2015   07  24  11    25    29.20
SMO 2015   07  24  11    30    29.65
SMO 2015   07  24  11    35    28.93
SMO 2015   07  24  11    40    29.61
SMO 2015   07  24  11    45    29.41
SMO 2015   07  24  11    50    28.99
SMO 2015   07  24  11    55    29.77
SMO 2015   07  24  12    00    29.19
SMO 2015   07  24  12    05    29.73
SMO 2015   07  24  12    10    29.03
SMO 2015   07  24  12    15    29.45
SMO 2015   07  24  12    20    28.54
SMO 2015   07  24  12    25    29.08
SMO 2015   07  24  12    30    29.28
SMO 2015   07  24  12    35    29.08
SMO 2015   07  24  12    40    28.11
SMO 2015   07  24  12    45    28.43
SMO 2015   07  24  12    50    27.92
