These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   01  24  19    40    11.74
SMO 2015   01  24  19    45    12.93
SMO 2015   01  24  19    50    12.86
SMO 2015   01  24  19    55    13.39
SMO 2015   01  24  20    00    14.62
SMO 2015   01  24  20    05    14.60
SMO 2015   01  24  20    10    14.21
SMO 2015   01  24  20    15    14.72
SMO 2015   01  24  20    20    15.41
SMO 2015   01  24  20    25    15.84
SMO 2015   01  24  20    30    15.85
SMO 2015   01  24  20    35    16.28
SMO 2015   01  24  20    40    16.51
SMO 2015   01  24  20    45    16.87
SMO 2015   01  24  20    50    16.79
SMO 2015   01  24  20    55    18.32
SMO 2015   01  24  21    00    18.28
SMO 2015   01  24  21    05    17.79
SMO 2015   01  24  21    10    18.65
SMO 2015   01  24  21    15    19.14
SMO 2015   01  24  21    20    19.60
SMO 2015   01  24  21    25    19.13
SMO 2015   01  24  21    30    18.88
SMO 2015   01  24  21    35    18.39
SMO 2015   01  24  21    40    18.28
SMO 2015   01  24  21    45    19.21
SMO 2015   01  24  21    50    17.18
SMO 2015   01  24  21    55    14.82
SMO 2015   01  24  22    00    15.22
SMO 2015   01  24  22    05    16.13
SMO 2015   01  24  22    10    15.36
SMO 2015   01  24  22    15    14.09
SMO 2015   01  24  22    20    13.44
SMO 2015   01  24  22    25    12.93
SMO 2015   01  24  22    30    13.72
SMO 2015   01  24  22    35    13.61
SMO 2015   01  24  22    40    13.95
SMO 2015   01  24  22    45    14.03
SMO 2015   01  24  22    50    14.32
SMO 2015   01  24  22    55    13.34
SMO 2015   01  24  23    00    14.11
SMO 2015   01  24  23    05    12.70
SMO 2015   01  24  23    10    12.46
SMO 2015   01  24  23    15    11.81
SMO 2015   01  24  23    20    13.14
SMO 2015   01  24  23    25    13.17
SMO 2015   01  24  23    30    13.36
SMO 2015   01  24  23    35    13.51
SMO 2015   01  24  23    40    13.39
SMO 2015   01  24  23    45    12.17
SMO 2015   01  24  23    50    13.85
SMO 2015   01  24  23    55    11.97
SMO 2015   01  25  00    00    12.33
SMO 2015   01  25  00    05    12.55
SMO 2015   01  25  00    10    13.65
SMO 2015   01  25  00    15    13.00
SMO 2015   01  25  00    20    13.89
SMO 2015   01  25  00    25    12.62
SMO 2015   01  25  00    30    11.85
SMO 2015   01  25  00    35    12.78
SMO 2015   01  25  00    40    11.74
SMO 2015   01  25  00    45    12.51
SMO 2015   01  25  00    50    12.44
SMO 2015   01  25  00    55    11.69
SMO 2015   01  25  01    00    11.95
SMO 2015   01  25  01    05    12.45
SMO 2015   01  25  01    10    11.50
SMO 2015   01  25  01    15    13.13
SMO 2015   01  25  01    20    12.12
SMO 2015   01  25  01    25    10.91
SMO 2015   01  25  01    30    11.77
SMO 2015   01  25  01    35    12.41
SMO 2015   01  25  01    40    12.65
SMO 2015   01  25  01    45    13.26
SMO 2015   01  25  01    50    12.88
SMO 2015   01  25  01    55    12.38
SMO 2015   01  25  02    00    12.81
SMO 2015   01  25  02    05    12.83
SMO 2015   01  25  02    10    12.82
SMO 2015   01  25  02    15    12.06
SMO 2015   01  25  02    20    12.44
SMO 2015   01  25  02    25    12.44
SMO 2015   01  25  02    30    12.44
SMO 2015   01  25  02    35    12.26
SMO 2015   01  25  02    40    12.72
SMO 2015   01  25  02    45    12.15
SMO 2015   01  25  02    50    11.54
SMO 2015   01  25  02    55    12.33
SMO 2015   01  25  03    00    12.85
SMO 2015   01  25  03    05    11.07
SMO 2015   01  25  03    10    12.68
SMO 2015   01  25  03    15    11.88
SMO 2015   01  25  03    20    12.31
SMO 2015   01  25  03    25    12.04
SMO 2015   01  25  03    30    12.23
SMO 2015   01  25  03    35    12.18
SMO 2015   01  25  03    40    12.12
SMO 2015   01  25  03    45    12.18
SMO 2015   01  25  03    50    12.72
SMO 2015   01  25  03    55    13.63
SMO 2015   01  25  04    00    12.44
SMO 2015   01  25  04    05    12.48
SMO 2015   01  25  04    10    12.09
SMO 2015   01  25  04    15    12.61
SMO 2015   01  25  04    20    12.62
SMO 2015   01  25  04    25    12.66
SMO 2015   01  25  04    30    12.19
SMO 2015   01  25  04    35    12.67
SMO 2015   01  25  04    40    12.29
SMO 2015   01  25  04    45    12.70
SMO 2015   01  25  04    50    12.54
SMO 2015   01  25  04    55    12.70
SMO 2015   01  25  05    00    12.71
SMO 2015   01  25  05    05    12.78
SMO 2015   01  25  05    10    13.73
SMO 2015   01  25  05    15    12.93
SMO 2015   01  25  05    20    12.83
SMO 2015   01  25  05    25    12.97
SMO 2015   01  25  05    30    13.00
SMO 2015   01  25  05    35    12.63
SMO 2015   01  25  05    40    12.42
SMO 2015   01  25  05    45    12.00
SMO 2015   01  25  05    50    12.39
SMO 2015   01  25  05    55    13.17
SMO 2015   01  25  06    00    12.94
SMO 2015   01  25  06    05    12.13
SMO 2015   01  25  06    10    12.88
SMO 2015   01  25  06    15    12.74
SMO 2015   01  25  06    20    12.67
SMO 2015   01  25  06    25    12.24
SMO 2015   01  25  06    30    11.96
SMO 2015   01  25  06    35    12.44
SMO 2015   01  25  06    40    12.55
SMO 2015   01  25  06    45    12.57
SMO 2015   01  25  06    50    12.63
SMO 2015   01  25  06    55    12.76
SMO 2015   01  25  07    00    12.42
SMO 2015   01  25  07    05    12.92
SMO 2015   01  25  07    10    12.14
SMO 2015   01  25  07    15    11.35
SMO 2015   01  25  07    20    11.76
SMO 2015   01  25  07    25    12.39
SMO 2015   01  25  07    30    12.16
SMO 2015   01  25  07    35    12.43
SMO 2015   01  25  07    40    12.19
SMO 2015   01  25  07    45    12.70
SMO 2015   01  25  07    50    12.18
SMO 2015   01  25  07    55    11.33
SMO 2015   01  25  08    00    11.16
SMO 2015   01  25  08    10    12.13
SMO 2015   01  25  08    15    12.17
SMO 2015   01  25  08    20    10.87
SMO 2015   01  25  08    25    11.72
SMO 2015   01  25  08    30    11.86
SMO 2015   01  25  08    35    11.33
SMO 2015   01  25  08    40    12.18
SMO 2015   01  25  08    45    11.55
SMO 2015   01  25  08    50    11.46
SMO 2015   01  25  08    55    11.29
SMO 2015   01  25  09    00    11.08
SMO 2015   01  25  09    05    11.21
SMO 2015   01  25  09    10    10.35
SMO 2015   01  25  09    15    10.00
SMO 2015   01  25  09    20    10.48
SMO 2015   01  25  09    25    10.78
SMO 2015   01  25  09    30    11.50
SMO 2015   01  25  09    40    10.68
SMO 2015   01  25  09    45    10.52
SMO 2015   01  25  09    50    10.60
SMO 2015   01  25  09    55    10.93
SMO 2015   01  25  10    00    10.95
SMO 2015   01  25  10    05    10.65
SMO 2015   01  25  10    10    11.46
SMO 2015   01  25  10    15    11.17
SMO 2015   01  25  10    20    10.52
SMO 2015   01  25  10    25    11.23
SMO 2015   01  25  10    30    11.97
SMO 2015   01  25  10    35    11.27
SMO 2015   01  25  10    40    11.44
SMO 2015   01  25  10    45    11.19
SMO 2015   01  25  10    50    11.86
SMO 2015   01  25  10    55    10.99
SMO 2015   01  25  11    00    10.73
SMO 2015   01  25  11    05    10.97
SMO 2015   01  25  11    10    11.58
SMO 2015   01  25  11    15    11.33
SMO 2015   01  25  11    20    11.53
SMO 2015   01  25  11    25    11.99
SMO 2015   01  25  11    30    12.00
SMO 2015   01  25  11    35    11.10
SMO 2015   01  25  11    40    10.98
SMO 2015   01  25  11    45    11.12
SMO 2015   01  25  11    50    11.30
SMO 2015   01  25  11    55    10.93
SMO 2015   01  25  12    00    11.13
SMO 2015   01  25  12    05    11.29
SMO 2015   01  25  12    10    11.72
SMO 2015   01  25  12    15    10.93
SMO 2015   01  25  12    20    10.33
SMO 2015   01  25  12    25    11.10
SMO 2015   01  25  12    30    10.96
SMO 2015   01  25  12    35    11.02
SMO 2015   01  25  12    40    10.05
SMO 2015   01  25  12    45     9.61
SMO 2015   01  25  12    50    10.42
SMO 2015   01  25  12    55    10.33
SMO 2015   01  25  13    00     8.60
SMO 2015   01  25  13    05     7.83
SMO 2015   01  25  13    10     7.09
SMO 2015   01  25  13    15     6.97
SMO 2015   01  25  13    20     7.65
SMO 2015   01  25  13    25     8.23
SMO 2015   01  25  13    30     7.28
SMO 2015   01  25  13    35     6.01
SMO 2015   01  25  13    40     4.61
SMO 2015   01  25  13    45     4.16
SMO 2015   01  25  13    50     4.64
SMO 2015   01  25  13    55     5.93
SMO 2015   01  25  14    00     5.93
SMO 2015   01  25  14    05     6.62
SMO 2015   01  25  14    10     6.37
SMO 2015   01  25  14    15     7.52
SMO 2015   01  25  14    20     8.02
SMO 2015   01  25  14    25     7.99
SMO 2015   01  25  14    30     8.04
SMO 2015   01  25  14    35     7.59
SMO 2015   01  25  14    40     6.90
SMO 2015   01  25  14    50     6.49
SMO 2015   01  25  14    55     6.36
SMO 2015   01  25  15    00     6.73
SMO 2015   01  25  15    05     7.94
SMO 2015   01  25  15    10     8.29
SMO 2015   01  25  15    15     8.70
SMO 2015   01  25  15    20     8.23
SMO 2015   01  25  15    25     9.18
SMO 2015   01  25  15    30     9.12
SMO 2015   01  25  15    35     9.29
SMO 2015   01  25  15    40     9.83
SMO 2015   01  25  15    45     8.69
SMO 2015   01  25  15    50     9.02
SMO 2015   01  25  15    55     8.32
SMO 2015   01  25  16    00     8.08
SMO 2015   01  25  16    05     8.14
SMO 2015   01  25  16    10     8.47
SMO 2015   01  25  16    15     9.07
SMO 2015   01  25  16    20    10.02
SMO 2015   01  25  16    25     9.49
SMO 2015   01  25  16    30     9.90
SMO 2015   01  25  16    35     9.65
SMO 2015   01  25  16    40     9.41
SMO 2015   01  25  16    45     9.21
SMO 2015   01  25  16    50     9.94
SMO 2015   01  25  16    55     8.99
SMO 2015   01  25  17    00    10.22
SMO 2015   01  25  17    05    10.54
SMO 2015   01  25  17    10    10.39
SMO 2015   01  25  17    15    10.17
SMO 2015   01  25  17    20    10.82
SMO 2015   01  25  17    25    10.76
SMO 2015   01  25  17    30    11.13
SMO 2015   01  25  17    35    10.60
SMO 2015   01  25  17    40    10.17
SMO 2015   01  25  17    45    10.75
SMO 2015   01  25  17    50    11.62
SMO 2015   01  25  17    55    11.58
SMO 2015   01  25  18    00    11.68
SMO 2015   01  25  18    05    11.07
SMO 2015   01  25  18    10    11.59
SMO 2015   01  25  18    15    11.11
SMO 2015   01  25  18    20    10.86
SMO 2015   01  25  18    25    10.93
SMO 2015   01  25  18    30    11.42
SMO 2015   01  25  18    35    11.93
SMO 2015   01  25  18    40    11.19
SMO 2015   01  25  18    45    11.92
SMO 2015   01  25  18    50    12.50
SMO 2015   01  25  18    55    12.15
SMO 2015   01  25  19    00    12.05
SMO 2015   01  25  19    05    11.92
SMO 2015   01  25  19    10    12.40
SMO 2015   01  25  19    15    12.50
SMO 2015   01  25  19    20    13.05
SMO 2015   01  25  19    25    12.54
SMO 2015   01  25  19    30    13.15
SMO 2015   01  25  19    35    12.33
SMO 2015   01  25  19    40    12.34
SMO 2015   01  25  19    45    12.58
SMO 2015   01  25  19    50    13.36
SMO 2015   01  25  19    55    13.34
SMO 2015   01  25  20    00    12.71
SMO 2015   01  25  20    05    13.53
SMO 2015   01  25  20    10    13.35
SMO 2015   01  25  20    15    13.61
SMO 2015   01  25  20    20    13.46
SMO 2015   01  25  20    25    14.32
SMO 2015   01  25  20    30    15.14
SMO 2015   01  25  20    35    15.12
SMO 2015   01  25  20    40    15.34
SMO 2015   01  25  20    45    16.21
SMO 2015   01  25  20    50    15.56
SMO 2015   01  25  20    55    15.64
SMO 2015   01  25  21    00    15.73
SMO 2015   01  25  21    05    16.55
SMO 2015   01  25  21    10    17.15
SMO 2015   01  25  21    15    17.14
SMO 2015   01  25  21    20    16.88
SMO 2015   01  25  21    25    17.65
SMO 2015   01  25  21    30    17.88
SMO 2015   01  25  21    35    17.25
SMO 2015   01  25  21    40    17.84
SMO 2015   01  25  21    45    17.83
SMO 2015   01  25  21    50    18.06
SMO 2015   01  25  21    55    18.72
SMO 2015   01  25  22    00    18.76
SMO 2015   01  25  22    05    18.89
SMO 2015   01  25  22    10    18.90
SMO 2015   01  25  22    15    19.20
SMO 2015   01  25  22    20    19.61
SMO 2015   01  25  22    25    19.98
SMO 2015   01  25  22    30    19.87
SMO 2015   01  25  22    35    19.84
SMO 2015   01  25  22    40    19.74
SMO 2015   01  25  22    45    19.04
SMO 2015   01  25  22    50    19.40
SMO 2015   01  25  22    55    19.29
SMO 2015   01  25  23    00    17.77
SMO 2015   01  25  23    05    17.18
SMO 2015   01  25  23    10    18.55
SMO 2015   01  25  23    15    18.50
SMO 2015   01  25  23    20    18.22
SMO 2015   01  25  23    25    18.38
SMO 2015   01  25  23    30    17.82
SMO 2015   01  25  23    35    17.36
SMO 2015   01  25  23    40    16.35
SMO 2015   01  25  23    45    16.81
SMO 2015   01  25  23    50    17.23
SMO 2015   01  25  23    55    17.06
SMO 2015   01  26  00    00    15.00
SMO 2015   01  26  00    05    15.96
SMO 2015   01  26  00    10    15.01
SMO 2015   01  26  00    15    14.61
SMO 2015   01  26  00    20    13.54
SMO 2015   01  26  00    25    13.71
SMO 2015   01  26  00    30    13.52
SMO 2015   01  26  00    35    14.30
SMO 2015   01  26  00    40    14.22
SMO 2015   01  26  00    45    14.26
SMO 2015   01  26  00    50    13.59
SMO 2015   01  26  00    55    13.90
SMO 2015   01  26  01    00    13.83
SMO 2015   01  26  01    05    13.26
SMO 2015   01  26  01    10    13.10
SMO 2015   01  26  01    15    12.16
SMO 2015   01  26  01    20    12.28
SMO 2015   01  26  01    25    11.78
SMO 2015   01  26  01    30    11.52
SMO 2015   01  26  01    35    11.47
SMO 2015   01  26  01    40    11.70
SMO 2015   01  26  01    45    11.52
SMO 2015   01  26  01    50    12.02
SMO 2015   01  26  01    55    10.88
SMO 2015   01  26  02    00    11.00
SMO 2015   01  26  02    05    10.93
SMO 2015   01  26  02    10    11.40
SMO 2015   01  26  02    15    11.20
SMO 2015   01  26  02    20    11.49
SMO 2015   01  26  02    25    11.26
SMO 2015   01  26  02    30    11.32
SMO 2015   01  26  02    35    11.21
SMO 2015   01  26  02    40    11.40
SMO 2015   01  26  02    45    10.43
SMO 2015   01  26  02    50    10.41
SMO 2015   01  26  02    55    10.91
SMO 2015   01  26  03    00    11.18
SMO 2015   01  26  03    05    11.50
SMO 2015   01  26  03    10    10.93
SMO 2015   01  26  03    15    11.03
SMO 2015   01  26  03    20    10.84
SMO 2015   01  26  03    25    10.83
SMO 2015   01  26  03    30    10.64
SMO 2015   01  26  03    35    10.20
SMO 2015   01  26  03    40    10.88
SMO 2015   01  26  03    45    11.38
SMO 2015   01  26  03    50    10.98
SMO 2015   01  26  03    55    11.26
SMO 2015   01  26  04    00    11.33
SMO 2015   01  26  04    05    11.83
SMO 2015   01  26  04    10    10.33
SMO 2015   01  26  04    15    11.43
SMO 2015   01  26  04    20    11.11
SMO 2015   01  26  04    25    10.96
SMO 2015   01  26  04    30    10.47
SMO 2015   01  26  04    35    10.17
SMO 2015   01  26  04    40    10.54
SMO 2015   01  26  04    45    11.05
SMO 2015   01  26  04    50    10.85
SMO 2015   01  26  04    55    11.07
SMO 2015   01  26  05    00    10.89
SMO 2015   01  26  05    05    10.82
SMO 2015   01  26  05    10    10.91
SMO 2015   01  26  05    15    10.62
SMO 2015   01  26  05    20     9.89
SMO 2015   01  26  05    25    10.68
SMO 2015   01  26  05    30    11.67
SMO 2015   01  26  05    35    11.23
SMO 2015   01  26  05    40    10.55
SMO 2015   01  26  05    45    10.57
SMO 2015   01  26  05    50    10.48
SMO 2015   01  26  05    55    10.27
SMO 2015   01  26  06    00    10.70
SMO 2015   01  26  06    05     9.67
SMO 2015   01  26  06    10     9.69
SMO 2015   01  26  06    15    10.51
SMO 2015   01  26  06    20    10.70
SMO 2015   01  26  06    25    10.43
SMO 2015   01  26  06    30    10.01
SMO 2015   01  26  06    35    10.07
SMO 2015   01  26  06    40     9.42
SMO 2015   01  26  06    45    10.96
SMO 2015   01  26  06    50     9.78
SMO 2015   01  26  06    55    11.07
SMO 2015   01  26  07    00    10.07
SMO 2015   01  26  07    05    11.20
SMO 2015   01  26  07    10    10.57
SMO 2015   01  26  07    15    10.61
SMO 2015   01  26  07    20     9.76
SMO 2015   01  26  07    25     9.30
SMO 2015   01  26  07    30     7.33
SMO 2015   01  26  07    35    10.25
SMO 2015   01  26  07    40    10.14
SMO 2015   01  26  07    45    10.49
SMO 2015   01  26  07    50    10.09
SMO 2015   01  26  07    55    10.23
SMO 2015   01  26  08    00     9.02
SMO 2015   01  26  08    05     8.99
SMO 2015   01  26  08    10     9.21
SMO 2015   01  26  08    15     9.94
SMO 2015   01  26  08    20     9.65
SMO 2015   01  26  08    25     9.66
SMO 2015   01  26  08    30     9.43
SMO 2015   01  26  08    35    10.10
SMO 2015   01  26  08    40     9.39
SMO 2015   01  26  08    45     9.10
SMO 2015   01  26  08    50     9.20
SMO 2015   01  26  08    55     8.70
SMO 2015   01  26  09    00    10.14
SMO 2015   01  26  09    05    10.63
SMO 2015   01  26  09    10    10.57
SMO 2015   01  26  09    15    10.61
SMO 2015   01  26  09    20    10.12
SMO 2015   01  26  09    25    10.13
SMO 2015   01  26  09    30    10.27
SMO 2015   01  26  09    35    10.21
SMO 2015   01  26  09    40    10.53
SMO 2015   01  26  09    45    10.15
SMO 2015   01  26  09    50     9.76
SMO 2015   01  26  09    55     9.00
SMO 2015   01  26  10    00     9.42
SMO 2015   01  26  10    05     9.22
SMO 2015   01  26  10    10     9.97
SMO 2015   01  26  10    15     9.68
SMO 2015   01  26  10    20    10.39
SMO 2015   01  26  10    25     9.59
SMO 2015   01  26  10    30    10.79
SMO 2015   01  26  10    35     9.35
SMO 2015   01  26  10    40     9.17
SMO 2015   01  26  10    45     9.90
SMO 2015   01  26  10    50    10.71
SMO 2015   01  26  10    55     9.77
SMO 2015   01  26  11    00    10.34
SMO 2015   01  26  11    05    10.45
SMO 2015   01  26  11    10    10.59
SMO 2015   01  26  11    15    10.02
SMO 2015   01  26  11    20    11.34
SMO 2015   01  26  11    25    11.63
SMO 2015   01  26  11    30    10.65
SMO 2015   01  26  11    35    11.62
SMO 2015   01  26  11    40    12.48
SMO 2015   01  26  11    45    11.52
SMO 2015   01  26  11    50    11.82
SMO 2015   01  26  11    55    11.45
SMO 2015   01  26  12    00    10.82
SMO 2015   01  26  12    05    12.67
SMO 2015   01  26  12    10    12.32
SMO 2015   01  26  12    15    12.65
SMO 2015   01  26  12    20    10.81
SMO 2015   01  26  12    25    10.21
SMO 2015   01  26  12    30    10.14
SMO 2015   01  26  12    35     9.70
SMO 2015   01  26  12    40    10.25
SMO 2015   01  26  12    45    11.00
SMO 2015   01  26  12    50    10.69
SMO 2015   01  26  12    55    10.94
SMO 2015   01  26  13    00    10.94
SMO 2015   01  26  13    05    10.32
SMO 2015   01  26  13    10     9.77
SMO 2015   01  26  13    15     8.24
SMO 2015   01  26  13    20    11.86
SMO 2015   01  26  13    25    11.63
SMO 2015   01  26  13    30    11.42
SMO 2015   01  26  13    35    11.71
SMO 2015   01  26  13    40    11.85
SMO 2015   01  26  13    45    11.83
SMO 2015   01  26  13    50    10.78
